amt.pledged,by,category,currency,goal,location,num.backers,num.backers.tier,pledge.tier,title,url
463648,"SNOOZ, LLC",Sound,usd,100000,"Chicago, IL",5799,"[138, 500, 3966, 500, 558, 109]","[1.0, 49.0, 59.0, 98.0, 118.0, 239.0]",SNOOZ: Sound. Sleep.,/projects/snooz/snooz-sound-sleep
917864,CoolMiniOrNot,Tabletop Games,usd,80000,"Atlanta, GA",5794,"[1100, 4063]","[90.0, 100.0]",Rum & Bones: Second Tide,/projects/coolminiornot/rum-and-bones-second-tide
431143,Michael Mindes,Tabletop Games,usd,40000,"Mountain Green, UT",5784,"[36, 15, 5565, 72, 57]","[1.0, 45.0, 60.0, 65.0, 65.0]",YOKOHAMA Deluxe! by Hisashi Hayashi & TMG,/projects/michaelmindes/yokohama-deluxe-by-hisashi-hayashi-and-tmg
263086,Niki Singlaub,Product Design,usd,20000,"Bend, OR",5783,"[19, 25, 43, 100, 1417, 25, 50, 538, 1872, 20, 568, 50, 566, 133, 166, 125, 23]","[5.0, 13.0, 15.0, 17.0, 20.0, 25.0, 30.0, 30.0, 35.0, 50.0, 55.0, 60.0, 65.0, 95.0, 100.0, 150.0, 250.0]",HYDAWAY\xae | A Pocket-Sized Water Bottle Fit for any Adventure,/projects/291569621/hydawaytm-a-pocket-sized-water-bottle-fit-for-any
411363,laboitedejeu,Tabletop Games,eur,35000,"Paris, France",5771,"[405, 1092, 500, 3750]","[1.14, 48.0, 84.0, 90.0]",Outlive,/projects/laboitedejeu/outlive
406237,"Starburns Industries, Inc.",Animation,usd,200000,"Burbank, CA",5770,"[83, 77, 2297, 812, 423, 400, 251, 467, 340, 90, 30, 17, 33, 20, 16, 13, 1, 2, 2, 6, 1, 1, 5]","[5.0, 15.0, 20.0, 25.0, 50.0, 60.0, 75.0, 100.0, 150.0, 200.0, 250.0, 299.0, 350.0, 500.0, 500.0, 1000.0, 1000.0, 2300.0, 2500.0, 2500.0, 5000.0, 7500.0, 10000.0]",Anomalisa,/projects/anomalisa/charlie-kaufmans-anomalisa
87529,Ananda Svarupa Das,Gadgets,usd,964,"Chicago, IL",5768,"[640, 75, 2418, 1836, 783]","[5.0, 8.0, 10.0, 15.0, 25.0]",Nope 2.0 - Live Free,/projects/1893116150/nope-20-live-free
334211,BitsFactory,Product Design,usd,8800,"San Francisco, CA",5764,"[54, 25, 25, 924, 764, 245, 253, 81, 23, 22, 30, 956, 151, 183, 61, 38, 69, 163, 58, 12, 79, 124, 80, 207, 341, 7, 185, 35, 5, 8, 226, 49, 44, 35, 30, 37, 50, 64]","[1.0, 25.0, 25.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 45.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 70.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 100.0, 100.0, 140.0, 180.0, 180.0, 180.0, 180.0]",PENXO | The most minimalistic 2mm lead holder pencil,/projects/bitsfactory/penxo-the-most-minimalistic-2mm-lead-holder-pencil
70864,Andy & Rich,Hardware,usd,5000,"San Mateo, CA",5754,"[43, 100, 5600, 0]","[1.0, 8.0, 12.0, 2048.0]",Mini MicroSD Reader for Android Smartphones & Tablets,/projects/andyfei/mini-microsd-reader-for-android-smartphones-and-ta
229579,Fuckjerry,Tabletop Games,usd,10000,"New York, NY",5753,"[100, 1917, 3391, 137, 102, 23, 2, 3, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20.0, 25.0, 35.0, 49.0, 89.0, 99.0, 99.0, 199.0, 399.0, 999.0, 2999.0, 3999.0, 4999.0, 4999.0, 4999.0, 4999.0, 6999.0, 9999.0, 9999.0, 9999.0]",What Do You Meme?\u2122,/projects/whatdoyoumeme/what-do-you-memetm
176667,Lunar Ray Games,Video Games,usd,50000,"Seattle, WA",5751,"[250, 2753, 1420, 734, 356, 51, 46, 15, 9, 5, 3, 3]","[10.0, 15.0, 25.0, 40.0, 60.0, 100.0, 150.0, 250.0, 250.0, 500.0, 1000.0, 2500.0]",Timespinner,/projects/lunarraygames/timespinner
273278,"Gimmy Chu, Tom Rodinger, Christian Yan",Technology,usd,20000,"San Diego, CA",5746,"[194, 499, 500, 500, 500, 387, 17, 176, 500, 500, 473, 500, 363, 177, 49, 44, 98, 68, 44, 71, 16, 7, 0, 0]","[1.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 35.0, 45.0, 45.0, 45.0, 45.0, 45.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 300.0, 300.0, 1000.0, 2000.0, 10000.0]",Nanoleaf One - The world's most energy efficient lightbulb!,/projects/nanoleaf/nanolight-the-worlds-most-energy-efficient-lightbu
91043,chadwick parker & joe huang,Product Design,usd,2500,"Chicago, IL",5731,"[400, 5318]","[9.0, 10.0]",Titanium Pocket Bit :  Key Ring Screwdriver / EDC Multi-tool,/projects/klinkokids/titanium-pocket-bit-key-ring-screwdriver-edc-multi
158109,John August,Playing Cards,usd,9000,"Los Angeles, CA",5714,"[44, 14, 50, 4266, 50, 1065, 159, 45, 5]","[1.0, 12.0, 15.0, 19.0, 29.0, 34.0, 79.0, 129.0, 499.0]",Writer Emergency Pack - helping writers get unstuck,/projects/913409803/writer-emergency-pack-helping-writers-get-unstuck
185301,IronSpike,Comics,usd,20000,"Chicago, IL",5709,"[1031, 1800, 1349, 50, 664, 199, 199, 200, 3, 6, 103, 8, 3, 47, 6, 3]","[15.0, 25.0, 30.0, 35.0, 40.0, 45.0, 45.0, 50.0, 55.0, 60.0, 65.0, 75.0, 80.0, 95.0, 150.0, 500.0]",Smut Peddler 2014 : LADYPORN CONQUERS EARTH!,/projects/ironspike/smut-peddler-2014-ladyporn-conquers-earth
483524,Ankama,Animation,cad,80000,"Montreal, Canada",5707,"[73, 91, 175, 3057, 658, 628, 50, 487, 170, 18, 15, 5, 15, 140, 48, 11, 10, 5]","[5.0, 9.0, 27.0, 36.0, 50.0, 68.0, 91.0, 91.0, 137.0, 228.0, 274.0, 274.0, 274.0, 365.0, 593.0, 730.0, 912.0, 3648.0]",WAKFU: The Animated Series,/projects/ankama/wakfu-the-animated-series
78497,"Mobile Media Ventures, Inc.",Technology,usd,50000,"Santa Clara, CA",5695,"[9, 5137, 205, 105, 145, 52, 3, 3, 0, 0]","[5.0, 10.0, 25.0, 25.0, 50.0, 100.0, 500.0, 1000.0, 8086.0, 10000.0]","Console OS\u2122: Android\u2122, Remastered for The PC",/projects/mmv/console-os-dual-boot-android-remastered-for-the-pc
1209423,SmartThings,Technology,usd,250000,"Minneapolis, MN",5694,"[262, 250, 1500, 2165, 179, 500, 426, 234, 1, 4]","[10.0, 99.0, 149.0, 174.0, 199.0, 299.0, 323.0, 500.0, 4001.0, 10000.0]",SmartThings: Make Your World Smarter,/projects/smartthings/smartthings-make-your-world-smarter
647658,GameStick,Hardware,usd,100000,"Santa Clara, CA",5691,"[96, 42, 250, 1926, 478, 1201, 547, 164, 555, 166, 50, 40, 2, 4, 4]","[10.0, 25.0, 69.0, 79.0, 89.0, 109.0, 115.0, 135.0, 155.0, 159.0, 300.0, 500.0, 750.0, 1000.0, 5000.0]",GameStick: The Most Portable TV Games Console Ever Created,/projects/872297630/gamestick-the-most-portable-tv-games-console-ever
1012742,Secret Labs + House of Horology,Product Design,usd,100000,"New York, NY",5685,"[239, 100, 2000, 51, 100, 1998, 1154, 0]","[1.0, 129.0, 149.0, 149.0, 179.0, 199.0, 199.0, 2500.0]",AGENT: The World's Smartest Watch,/projects/secretlabs/agent-the-worlds-smartest-watch
285081,Tommy Tallarico,Video Games,usd,250000,"Los Angeles, CA",5679,"[103, 1181, 105, 500, 500, 1107, 425, 250, 119, 250, 250, 360, 187, 116, 46, 100, 17, 6, 7, 2, 2, 3, 1]","[5.0, 10.0, 20.0, 25.0, 25.0, 25.0, 35.0, 40.0, 45.0, 50.0, 60.0, 75.0, 100.0, 150.0, 200.0, 250.0, 300.0, 500.0, 1337.0, 1500.0, 2500.0, 5000.0, 10000.0]",VIDEO GAMES LIVE: LEVEL 3! Game Composers of the World UNITE,/projects/1916334303/video-games-live-level-3-game-composers-of-the-wor
273725,Freddie Wong,Webseries,usd,75000,"Los Angeles, CA",5661,"[393, 976, 1759, 984, 1061, 303, 79, 13, 4, 14, 1, 6, 1, 0, 2]","[5.0, 10.0, 25.0, 30.0, 50.0, 100.0, 250.0, 500.0, 1000.0, 1337.0, 1776.0, 2500.0, 5000.0, 9001.0, 10000.0]",Video Game High School,/projects/freddiew/video-game-high-school
170477,"PRX, Inc",Radio &amp; Podcasts,usd,42000,"San Francisco, CA",5661,"[1777, 830, 444, 149, 151, 41, 95, 76, 56, 5, 44, 6, 1]","[15.0, 30.0, 55.0, 55.0, 55.0, 55.0, 70.0, 100.0, 150.0, 250.0, 250.0, 1200.0, 10000.0]",99% Invisible: Season 3,/projects/1748303376/99-invisible-season-3
149741,Brotherwise Games,Video Games,usd,85000,"Torrance, CA",5657,"[230, 96, 88, 834, 2605, 335, 75, 1007, 90, 191, 6, 6, 6, 6, 4, 4, 4, 4, 1]","[5.0, 7.0, 9.0, 12.0, 16.0, 16.0, 40.0, 45.0, 46.0, 46.0, 250.0, 250.0, 250.0, 250.0, 300.0, 300.0, 300.0, 300.0, 1000.0]","Boss Monster: Dungeon-Building Game for PC, iPad & Android",/projects/brotherwise/boss-monster-dungeon-building-card-game-for-ios-an
919925,Lomography,Product Design,usd,100000,"New York, NY",5645,"[55, 39, 43, 300, 300, 205, 350, 299, 400, 250, 300, 725, 250, 317, 1037, 52, 188, 4, 101, 64, 127, 21, 28, 34, 24, 42, 14, 1, 6, 0]","[5.0, 10.0, 20.0, 96.0, 103.0, 112.0, 115.0, 122.0, 125.0, 129.0, 132.0, 135.0, 139.0, 142.0, 149.0, 150.0, 180.0, 195.0, 200.0, 205.0, 250.0, 330.0, 340.0, 350.0, 425.0, 500.0, 560.0, 1150.0, 1350.0, 1450.0]",The Lomo'Instant Automat Camera,/projects/lomography/the-lomoinstant-automat-camera
144681,Leanne Brown,Cookbooks,usd,10000,"New York, NY",5636,"[763, 994, 1917, 1380, 20, 127, 6, 1]","[5.0, 20.0, 25.0, 29.0, 100.0, 100.0, 250.0, 1000.0]",Good and Cheap: Eat Well on $4/Day (the PDF is free!),/projects/490865454/good-and-cheap
195528,Disastercake,Video Games,usd,60000,"Seattle, WA",5631,"[1471, 496, 1325, 110, 307, 669, 277, 267, 192, 17, 49, 7, 11, 11, 32, 67, 20, 7, 85, 22, 48, 48, 4, 4, 5, 0, 1, 0, 1, 1]","[15.0, 15.0, 15.0, 20.0, 25.0, 25.0, 30.0, 35.0, 50.0, 65.0, 70.0, 75.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 115.0, 115.0, 150.0, 250.0, 350.0, 500.0, 700.0, 2000.0, 3000.0, 3000.0, 5000.0, 10000.0]","Soul Saga, the first 3D J-RPG on Kickstarter!",/projects/disastercake/soul-saga-a-j-rpg-inspired-by-playstation-classics
248253,Adam Hogsett,Design,usd,8000,"Richmond, VA",5622,"[1000, 1000, 964, 785, 1000, 400, 457]","[28.0, 28.0, 28.0, 45.0, 45.0, 73.0, 73.0]",Machine Era Wallet,/projects/189943599/machine-era-wallet
419472,Camille van Gestel,Hardware,usd,50000,"Discovery Bay, CA",5622,"[79, 1000, 1000, 2000, 664, 404, 63, 363, 3]","[1.0, 49.0, 59.0, 59.0, 69.0, 89.0, 99.0, 99.0, 499.0]",WakaWaka Power: the Best Compact Solar Power Station & Light,/projects/wakawakalight/wakawaka-power-the-best-compact-solar-power-statio
531581,"Nic Ramirez, Matt and Leigh Capozzi",Product Design,usd,15000,"Portland, OR",5620,"[34, 575, 311, 670, 403, 49, 743, 425, 734, 437, 275, 194, 355, 199, 73, 70, 10]","[5.0, 35.0, 35.0, 40.0, 40.0, 60.0, 70.0, 70.0, 80.0, 80.0, 135.0, 135.0, 150.0, 150.0, 320.0, 320.0, 600.0]","NORTH DRINKWARE : Mt. Hood, The Oregon Pint Glass",/projects/northdrinkware/north-drinkware-mt-hood-the-oregon-pint-glass
162621,Tanner & Taylor Dame,Footwear,usd,4500,"Boise, ID",5619,"[14, 9, 100, 157, 100, 863, 21, 150, 281, 1514, 831, 59, 841, 35, 154, 67, 411]","[1.0, 6.0, 8.0, 9.0, 9.0, 10.0, 15.0, 19.0, 22.0, 23.0, 26.0, 26.0, 34.0, 45.0, 58.0, 65.0, 65.0]",SOLE-SOCKS.COM ... The Simple Sock Alternative,/projects/1018731302/sole-socks-20-go-sockless-the-simple-sock-alternit
313411,Dick Figures,Animation,usd,250000,"Los Angeles, CA",5616,"[2379, 55, 609, 172, 729, 208, 450, 125, 61, 75, 87, 35, 17, 2, 20, 11, 4, 1, 2]","[15.0, 20.0, 25.0, 35.0, 50.0, 60.0, 100.0, 150.0, 150.0, 175.0, 250.0, 300.0, 375.0, 400.0, 500.0, 1000.0, 2500.0, 5000.0, 10000.0]",Dick Figures: The Movie,/projects/dickfigures/dick-figures-the-movie
151806,Star Command,Video Games,usd,100000,"Boulder, CO",5613,"[22, 1356, 3479, 491, 108, 40, 65, 2, 4]","[5.0, 10.0, 25.0, 40.0, 75.0, 80.0, 125.0, 1000.0, 2000.0]",Star Command Galaxies,/projects/starcommand/star-command-kickstart-part-2-the-pc-mac-space-adv
425474,Zombie Orpheus,Fantasy,usd,420000,"Seattle, WA",5602,"[175, 758, 1648, 1450, 232, 618, 55, 50, 167, 48, 40, 184, 23, 17, 13, 7, 2, 7, 0, 1, 1, 0]","[1.0, 10.0, 25.0, 50.0, 100.0, 100.0, 100.0, 100.0, 150.0, 200.0, 250.0, 250.0, 500.0, 500.0, 750.0, 1000.0, 2000.0, 2500.0, 5000.0, 7000.0, 10000.0, 10000.0]",JourneyQuest Season 3,/projects/zombieorpheus/journeyquest-season-3
184499,Phil Bosua,Design,usd,12500,"Melbourne, AU",5585,"[913, 3948, 500, 119, 20, 28, 0, 1]","[15.0, 25.0, 56.0, 84.0, 200.0, 230.0, 460.0, 690.0]",Scanbox - Turn your iPhone into a portable scanner,/projects/limemouse/scanbox-turn-your-smartphone-into-a-portable-scann
322420,FILM Ferrania,Photography,usd,250000,"New York, NY",5582,"[230, 194, 500, 1300, 733, 517, 127, 321, 361, 636, 28, 19, 116, 167, 109, 41, 39, 56, 19, 6, 0, 0]","[1.0, 15.0, 25.0, 35.0, 40.0, 40.0, 50.0, 70.0, 70.0, 70.0, 75.0, 120.0, 140.0, 140.0, 150.0, 190.0, 190.0, 220.0, 375.0, 1500.0, 3500.0, 6000.0]",100 More Years of Analog Film,/projects/filmferrania/100-more-years-of-analog-film
291493,Jake Bronstein,Fashion,usd,30000,"New York, NY",5578,"[50, 840, 2618, 245, 697, 387, 425, 262, 1]","[5.0, 15.0, 36.0, 36.0, 75.0, 75.0, 125.0, 125.0, 3600.0]",Flint and Tinder: Premium Men's Underwear,/projects/jakehimself/flint-and-tinder-premium-mens-underwear
578478,Spark IO,DIY Electronics,usd,30000,"San Francisco, CA",5564,"[48, 248, 750, 250, 1727, 183, 453, 1009, 54, 504, 6, 60, 101, 13, 20, 5]","[25.0, 29.0, 39.0, 49.0, 59.0, 99.0, 115.0, 119.0, 119.0, 139.0, 179.0, 199.0, 275.0, 555.0, 800.0, 5000.0]",The Electron: Cellular dev kit with a global data plan,/projects/sparkdevices/spark-electron-cellular-dev-kit-with-a-simple-data
665725,Tim Buckley,Anthologies,usd,150000,"New Haven, CT",5553,"[47, 15, 29, 15, 466, 146, 18, 27, 2164, 1485, 918, 82, 74, 42, 10, 10]","[1.0, 5.0, 15.0, 25.0, 35.0, 45.0, 55.0, 65.0, 80.0, 100.0, 130.0, 160.0, 190.0, 400.0, 600.0, 625.0]",Ctrl+Alt+Del 1.0: The Box Set,/projects/1983987666/ctrl-alt-del-10-the-box-set
225386,Cherrymochi Game Studio,Video Games,cad,40000,"Tokyo, Japan",5551,"[3266, 837, 200, 518, 350, 200, 50, 50, 15, 4, 5]","[12.0, 21.0, 33.0, 41.0, 62.0, 124.0, 290.0, 290.0, 538.0, 994.0, 2485.0]",Tokyo Dark,/projects/114971883/tokyo-dark
567968,Spark IO,DIY Electronics,usd,10000,"Minneapolis, MN",5549,"[60, 200, 1987, 1669, 289, 114, 296, 212, 456, 96, 15, 6, 5]","[25.0, 29.0, 39.0, 75.0, 99.0, 99.0, 159.0, 195.0, 240.0, 399.0, 650.0, 1200.0, 2000.0]",Spark Core: Wi-Fi for Everything (Arduino Compatible),/projects/sparkdevices/spark-core-wi-fi-for-everything-arduino-compatible
750192,Lisa Q. Fetterman,Food,usd,200000,"San Francisco, CA",5538,"[12, 872, 10, 2, 500, 1000, 2638, 37, 42, 283, 85]","[5.0, 10.0, 29.0, 49.0, 129.0, 139.0, 149.0, 159.0, 189.0, 279.0, 499.0]",The WiFi Nomiku,/projects/nomiku/new-nomiku-sous-vide-wifi-connected-and-made-in-th
216436,Brandon Hudson,Wearables,usd,30000,"Rochester, NY",5538,"[23, 18, 293, 8, 500, 49, 499, 494, 342, 214, 5, 781, 498, 420, 32, 208, 110, 277, 250, 223, 67, 33, 77, 78, 24, 0]","[1.0, 5.0, 10.0, 10.0, 12.0, 15.0, 20.0, 25.0, 25.0, 25.0, 30.0, 30.0, 35.0, 35.0, 40.0, 40.0, 50.0, 50.0, 50.0, 55.0, 60.0, 65.0, 80.0, 90.0, 110.0, 1000.0]",Click - The First Watch Band Adapter for Apple Watch!,/projects/sevensixteen/click-the-first-watch-band-adapter-for-apple-watch
162372,Gamelyn Games,Tabletop Games,usd,15000,"Queen Creek, AZ",5522,"[177, 390, 4491, 15, 354, 2, 17, 0, 32, 5]","[8.0, 16.0, 24.0, 30.0, 44.0, 84.0, 120.0, 130.0, 180.0, 250.0]",Tiny Epic Defenders,/projects/coe/tiny-epic-defenders
285881,Debbie Sterling,Design,usd,150000,"San Francisco, CA",5519,"[240, 204, 2776, 592, 106, 307, 30, 102, 397, 17, 37, 122, 4, 38, 3, 7, 62, 25, 9, 2, 0]","[10.0, 25.0, 30.0, 50.0, 60.0, 60.0, 70.0, 90.0, 90.0, 100.0, 120.0, 125.0, 140.0, 140.0, 165.0, 185.0, 200.0, 300.0, 1000.0, 5000.0, 10000.0]",GoldieBlox: The Engineering Toy for Girls,/projects/16029337/goldieblox-the-engineering-toy-for-girls
170277,Geraint Krumpe of Y Line Product Design,Food,usd,34500,"Chicago, IL",5514,"[7, 200, 4000, 516, 150, 100, 150, 150, 150, 29, 14, 2]","[10.0, 18.0, 24.0, 28.0, 35.0, 39.0, 45.0, 50.0, 55.0, 85.0, 135.0, 2300.0]",A Goose That Lays Golden Eggs,/projects/ylinedesign/a-goose-that-lays-golden-eggs
923680,Steve Jackson Games,Tabletop Games,usd,20000,"Austin, TX",5512,"[170, 69, 4, 115, 98, 2, 32, 20, 4, 1822, 2186, 1, 187, 56, 91, 100, 10, 36, 71, 222, 4, 0, 10, 9, 59, 81, 6, 0, 1, 0, 1, 0, 3, 5, 5, 8, 1, 1]","[1.0, 10.0, 23.0, 23.0, 25.0, 30.0, 30.0, 35.0, 75.0, 100.0, 150.0, 151.0, 152.0, 191.0, 192.0, 195.0, 200.0, 210.0, 221.0, 245.0, 249.0, 275.0, 285.0, 299.0, 300.0, 335.0, 379.0, 415.0, 437.0, 446.0, 566.0, 653.0, 995.0, 1977.0, 3000.0, 4500.0, 4500.0, 5000.0]",Ogre Designer's Edition,/projects/847271320/ogre-designers-edition
164014,ThoughtSTEM,Video Games,usd,50000,"San Diego, CA",5498,"[2000, 2014, 583, 217, 283, 314, 6, 4, 7, 2, 1]","[10.0, 15.0, 30.0, 50.0, 80.0, 100.0, 250.0, 500.0, 1000.0, 2000.0, 5000.0]",CodeSpells: Express Yourself With Magic,/projects/thoughtstem/codespells-express-yourself-with-magic
166390,Travis,Tabletop Games,usd,5000,"San Francisco, CA",5476,"[2740, 274, 551, 1131, 654, 48, 56]","[15.0, 23.0, 29.0, 35.0, 50.0, 75.0, 123.0]",Coup - bluff & deception in the world of The Resistance,/projects/2012515236/coup-bluff-and-deception-in-the-world-of-the-resis
197626,ShaoLan Hsueh,Design,gbp,75000,"London, UK",5475,"[64, 22, 5, 33, 1882, 164, 4, 25, 18, 149, 902, 55, 9, 307, 7, 253, 11, 109, 399, 24, 457, 22, 101, 38, 49, 86, 34, 7, 107, 88, 6, 1, 0, 4, 0]","[1.53, 5.0, 8.0, 11.0, 15.0, 26.0, 31.0, 31.0, 38.0, 38.0, 38.0, 49.0, 49.0, 53.0, 53.0, 53.0, 76.0, 76.0, 76.0, 92.0, 92.0, 92.0, 102.0, 107.0, 115.0, 115.0, 130.0, 130.0, 153.0, 183.0, 336.0, 1528.0, 1681.0, 1834.0, 3820.0]",Chineasy: The easiest way to learn Chinese,/projects/shaolanchineasy/chineasy-begins-0
187865,Josh Parnell,Video Games,usd,50000,"Stanford, CA",5449,"[1000, 2145, 472, 371, 88, 435, 213, 180, 332, 48, 39, 25, 7, 1, 3, 4, 4, 8]","[15.0, 20.0, 30.0, 30.0, 40.0, 45.0, 50.0, 60.0, 75.0, 100.0, 150.0, 200.0, 250.0, 300.0, 400.0, 500.0, 1000.0, 1000.0]","Limit Theory: An Infinite, Procedural Space Game",/projects/joshparnell/limit-theory-an-infinite-procedural-space-game
668721,Funforge LLC,Tabletop Games,usd,40000,"Las Vegas, NV",5434,"[107, 96, 89, 88, 111, 12, 19, 150, 4048, 644, 16]","[45.0, 73.0, 74.0, 75.0, 85.0, 90.0, 90.0, 110.0, 115.0, 115.0, 950.0]",TOKAIDO - COLLECTOR'S EDITION,/projects/funforge/tokaido-collectors-edition
375058,Aqua Design Innovations,Technology,usd,15000,"San Diego, CA",5434,"[285, 599, 2099, 898, 68, 659, 205, 2, 6, 254, 75, 177, 10, 21, 1, 0]","[1.0, 39.0, 49.0, 59.0, 69.0, 78.0, 98.0, 98.0, 118.0, 139.0, 149.0, 156.0, 159.0, 169.0, 900.0, 9000.0]",EcoQube C- Your Window to Nature!,/projects/kevinzl/ecoqube-c-your-window-to-nature
161897,Noah Dentzel + Adam Miller + Brian Hahn,Product Design,usd,50000,"Hollywood, Los Angeles, CA",5428,"[16, 500, 500, 1808, 319, 243, 686, 92, 170, 437, 414, 162, 12, 3]","[5.0, 18.0, 18.0, 20.0, 20.0, 30.0, 35.0, 35.0, 35.0, 35.0, 50.0, 65.0, 160.0, 160.0]",ChargeCard for iPhone and Android,/projects/nomad/chargecard-for-iphone
221833,"Christian Allen, Serellan LLC",Video Games,usd,200000,"Seattle, WA",5423,"[2974, 1038, 441, 193, 243, 131, 138, 61, 13, 38, 11, 10, 8, 0, 1]","[15.0, 25.0, 50.0, 60.0, 75.0, 100.0, 125.0, 150.0, 200.0, 250.0, 500.0, 1000.0, 2500.0, 5000.0, 7500.0]",TAKEDOWN,/projects/355932838/crowdsourced-hardcore-tactical-shooter
102430,Inglenook,Video Games,gbp,50000,"West Yorkshire, UK",5420,"[2633, 490, 774, 373, 432, 178, 230, 35, 162, 10, 5, 17, 18, 4, 3, 3, 1, 1]","[17.0, 25.0, 25.0, 25.0, 30.0, 50.0, 59.0, 84.0, 109.0, 134.0, 151.0, 184.0, 235.0, 235.0, 671.0, 839.0, 2180.0, 8386.0]",Witchmarsh,/projects/1027299776/witchmarsh
385268,Y Athletics,Footwear,usd,35000,"Los Angeles, CA",5418,"[1231, 85, 605, 1521, 452, 720, 181, 410, 104, 68]","[16.0, 18.0, 32.0, 48.0, 58.0, 90.0, 96.0, 168.0, 216.0, 336.0]",SilverAir SOCK: Odorless Socks Made With Pure Silver,/projects/yathletics/silverair-sock-odorless-socks-made-with-pure-silve
183497,Food Huggers,Food,usd,26000,"San Francisco, CA",5414,"[70, 100, 2173, 1005, 926, 656, 172, 265, 18]","[1.0, 16.0, 18.0, 30.0, 35.0, 47.0, 70.0, 82.0, 250.0]",Food Huggers,/projects/1055691335/food-huggers
2049721,Kingdom Death,Tabletop Games,usd,35000,"Brooklyn, NY",5410,"[192, 273, 77, 16, 99, 100, 890, 100, 100, 100, 100, 100, 100, 2530, 100, 98, 75, 140, 6, 3, 62, 3, 24, 7, 1, 7]","[10.0, 11.0, 30.0, 70.0, 85.0, 86.0, 100.0, 129.0, 130.0, 131.0, 133.0, 135.0, 140.0, 155.0, 250.0, 251.0, 253.0, 295.0, 340.0, 350.0, 400.0, 499.0, 600.0, 1000.0, 3000.0, 5000.0]",Kingdom Death : Monster,/projects/poots/kingdom-death-monster
282294,Irrational Ventures,Tabletop Games,usd,15000,"Durham, NC",5405,"[67, 802, 4093, 67, 94, 249, 5, 12, 1]","[1.0, 24.0, 34.0, 79.0, 99.0, 99.0, 499.0, 999.0, 9999.0]",Dan Ariely's Irrational Card Game!,/projects/53020943/dan-arielys-irrational-card-game
1908155,Dwarven Forge,Tabletop Games,usd,50000,"Carbondale, IL",5398,"[173, 11, 8, 67, 18, 1301, 501, 754, 512, 998, 493, 345, 180, 1, 6, 1]","[1.0, 10.0, 25.0, 65.0, 95.0, 120.0, 170.0, 175.0, 235.0, 260.0, 380.0, 500.0, 730.0, 1000.0, 2000.0, 3500.0]",Dwarven Forge's Game Tiles: Revolutionary Miniature Terrain,/projects/dwarvenforge/dwarven-forges-game-tiles-revolutionary-miniature
108020,Steve Swink,Video Games,usd,87000,"Tempe, AZ",5396,"[2593, 300, 890, 300, 489, 72, 200, 101, 70, 124, 82, 24, 43, 4, 7, 19, 1, 2, 0, 0, 0]","[10.0, 15.0, 15.0, 20.0, 25.0, 25.0, 30.0, 40.0, 49.0, 60.0, 64.0, 64.0, 99.0, 150.0, 150.0, 300.0, 512.0, 1000.0, 2700.0, 2700.0, 10000.0]",SCALE,/projects/1188957169/scale
926112,MERCS Miniatures,Tabletop Games,usd,40000,"Indianapolis, IN",5360,"[23, 0, 38, 3894, 1265, 6, 48, 16, 1, 1]","[25.0, 50.0, 75.0, 100.0, 150.0, 200.0, 300.0, 600.0, 2000.0, 2000.0]",MYTH,/projects/megacongames/myth-0
938771,John VDN + Vitor Santa Maria,Product Design,usd,125000,"San Francisco, CA",5358,"[20, 199, 3085, 1562, 100, 276, 25]","[20.0, 99.0, 119.0, 229.0, 449.0, 449.0, 659.0]",Hidden Radio & BlueTooth Speaker,/projects/2107726947/hidden-radio-and-bluetooth-speaker
258690,ZENLET,Product Design,usd,20000,"Taipei City, Taiwan",5346,"[52, 55, 15, 98, 2643, 99, 896, 99, 462, 9, 99, 609, 10, 10, 10, 10, 10, 40, 10, 10, 10, 30, 9, 35]","[1.0, 9.0, 29.0, 29.0, 29.0, 35.0, 35.0, 55.0, 55.0, 55.0, 59.0, 59.0, 60.0, 155.0, 159.0, 165.0, 169.0, 175.0, 189.0, 195.0, 199.0, 199.0, 205.0, 209.0]",ZENLET - Amazingly Intuitive Wallet,/projects/1562350776/zenlet-amazingly-intuitive-wallet
1442312,Palladium Books,Tabletop Games,usd,70000,"Westland, MI",5342,"[343, 67, 14, 95, 102, 100, 3000, 1322, 185, 3, 0, 0, 0]","[15.0, 25.0, 40.0, 70.0, 80.0, 130.0, 140.0, 260.0, 520.0, 3500.0, 3600.0, 5000.0, 5000.0]",Robotech\xae RPG Tactics\u2122,/projects/rrpgt/robotech-rpg-tacticstm
361030,Bill Trammel,Tabletop Games,usd,25000,"San Luis Obispo, CA",5331,"[88, 200, 640, 200, 2634, 37, 112, 1016, 250, 55, 30, 6]","[10.0, 20.0, 25.0, 35.0, 40.0, 50.0, 65.0, 100.0, 185.0, 185.0, 305.0, 400.0]",The Official Settlers of Catan Gaming Board,/projects/trammel/the-official-settlers-of-catan-gaming-board
